ID_RESTAURANTE,NOMBRE_RESTAURANTE,ZONA,NUM_EDIFICIO,CALLE,CODIGO_POSTAL,LATITUD,LONGITUD,COCINA,FECHA,VIOLACION,GRAVEDAD,PUNTAJE,CALIFICACION,ID_EDIFICIO,TIPO_COMPETENCIA
41294647,PIO PIO,Manhattan,210,EAST   34 STREET,10016,40.74552298921,-73.97767875045,Peruvian,2024-06-24,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,13.0,A,1020134,Indirecta (Tráfico)
41296408,BACARO,Manhattan,136,DIVISION STREET,10002,40.71445685702,-73.9916492296,Italian,2025-08-12,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,1003805,Indirecta (Tráfico)
41297135,PLANET ROSE,Manhattan,219,AVENUE A,10009,40.73002933614,-73.98064259456,American,2025-10-29,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,1006021,Indirecta (Tráfico)
41297316,CHIPOTLE MEXICAN GRILL,Manhattan,854,8 AVENUE,10019,40.76315932045,-73.98545213478,Tex-Mex,2025-12-02,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,13.0,A,1081642,Directa (Rivales)
41297930,THE HORNY RAM,Manhattan,951,2 AVENUE,10022,40.75516313308,-73.96832340387,American,2024-04-04,Hot TCS food item not held at or above 140 °F.,Critical,10.0,A,1038441,Indirecta (Tráfico)
41298039,REED SMITH,Manhattan,599,LEXINGTON AVENUE,10022,40.75826817739,-73.97105440859,American,2024-07-15,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,8.0,A,1036467,Indirecta (Tráfico)
41298603,THE SMITH,Manhattan,55,3 AVENUE,10003,40.73098834968,-73.98884001497,American,2024-11-13,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21.0,B,1006807,Indirecta (Tráfico)
41298790,SERAFINA AT THE TIME HOTEL,Manhattan,224,WEST   49 STREET,10019,40.76100737873,-73.98505192158,Italian,2025-07-17,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,13.0,A,1024782,Indirecta (Tráfico)
41299322,AMOR CUBANO,Manhattan,2018,3 AVENUE,10029,40.79466107066,-73.94242737067,Latin American,2025-11-20,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,2.0,A,1080661,Directa (Rivales)
41299712,MISOYA,Manhattan,129,2 AVENUE,10003,40.72842737771,-73.98780134053,Japanese,2025-01-15,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,Z,1006678,Indirecta (Tráfico)
41300926,CHIPOTLE MEXICAN GRILL,Manhattan,464,PARK AVENUE SOUTH,10016,40.74532347805,-73.98263025859,Tex-Mex,2025-08-15,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,9.0,A,1080789,Directa (Rivales)
41301130,TAURO RESTAURANT,Manhattan,284,HUDSON STREET,10013,40.72542499941,-74.00761615069,Latin American,2025-08-26,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,1009736,Directa (Rivales)
41302113,GIANO,Manhattan,126,EAST    7 STREET,10009,40.72624208007,-73.98402428685,Italian,2024-12-10,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,1005789,Indirecta (Tráfico)
41303456,BICE CUCINA,Manhattan,1350,AVENUE OF THE AMERICAS,10019,40.76272452693,-73.97834078913,Italian,2024-07-09,Current letter grade or Grade Pending card not posted,Not Critical,0.0,Sin Calificación,1034815,Indirecta (Tráfico)
41304210,96 TEARS,Manhattan,110,AVENUE A,10009,40.72587422852,-73.98364915745,American,2024-11-07,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,10.0,A,1005082,Indirecta (Tráfico)
41305028,MADISON & VINE,Manhattan,299,MADISON AVENUE,10017,40.75209427249,-73.97941621798,American,2025-04-10,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,1035332,Indirecta (Tráfico)
41305402,CASA DI ISACCO,Manhattan,536,9 AVENUE,10018,40.75689653216,-73.99372659969,Italian,2024-12-03,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,18.0,B,1013698,Indirecta (Tráfico)
41305738,SUSHI AZABU,Manhattan,428,GREENWICH STREET,10013,40.72236991357,-74.00973711264,Japanese,2024-11-12,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,13.0,A,1002825,Indirecta (Tráfico)
41307738,MAD DOG & BEANS,Manhattan,83,PEARL STREET,10004,40.70404854462,-74.01015280098,Mexican,2024-08-27,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24.0,B,1078964,Directa (Rivales)
41308270,FRIEDMAN'S LUNCH,Manhattan,75,9 AVENUE,10011,40.74186904023,-74.00471300674,American,2024-07-15,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10.0,A,1012541,Indirecta (Tráfico)
41309763,THE COSMOPOLITAN CLUB,Manhattan,122,EAST   66 STREET,10065,40.76678635429,-73.96544422289,American,2025-09-08,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,1081411,Indirecta (Tráfico)
41311297,DOCKS,Manhattan,633,3 AVENUE,10017,40.7499030894,-73.9750606281,Seafood,2025-08-14,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12.0,A,1037174,Indirecta (Tráfico)
41312044,IGGY'S,Manhattan,132,LUDLOW STREET,10002,40.72023978634,-73.98825739727,American,2024-07-02,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,1005385,Indirecta (Tráfico)
41312094,TITO MURPHY'S,Manhattan,346,WEST   46 STREET,10036,40.7603518549,-73.98928629357,Mexican,2023-05-09,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,30.0,Sin Calificación,1080885,Directa (Rivales)
41312223,FRESH & CO,Manhattan,200,WEST   57 STREET,10019,40.76562060167,-73.98031452796,American,2024-10-01,Food worker/food vendor does not use utensil or other barrier to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,9.0,A,1024896,Indirecta (Tráfico)
41312523,FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,296,BLEECKER STREET,10014,40.73247649477,-74.00372368662,Hamburgers,2024-10-07,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,1010023,Indirecta (Tráfico)
41312815,THE CABINET,Manhattan,649,EAST    9 STREET,10009,40.72572250981,-73.9790022757,American,2025-12-16,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,19.0,Sin Calificación,1004778,Indirecta (Tráfico)
41313114,NEW YORK INSTITUTE OF TECHNOLOGY,Manhattan,1849,BROADWAY,10023,40.76935925555,-73.98211853337,American,2025-09-30,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1027192,Indirecta (Tráfico)
41313395,FIVE NAPKIN BURGER,Manhattan,630,9 AVENUE,10036,40.76003089966,-73.99144856882,American,2024-12-10,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10.0,A,1024982,Indirecta (Tráfico)
41316656,I SODI,Manhattan,105,CHRISTOPHER STREET,10014,40.73330262614,-74.00486755404,Italian,2023-05-05,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,30.0,N,1076912,Indirecta (Tráfico)
41316819,HIDEAWAY,Manhattan,185,DUANE STREET,10013,40.71741556251,-74.01025945977,American,2025-02-10,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,18.0,B,1001549,Indirecta (Tráfico)
41317579,BELFRY,Manhattan,222,EAST   14 STREET,10003,40.73298903161,-73.98649792347,American,2025-11-12,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,1006900,Indirecta (Tráfico)
41317594,MARC FORGIONE,Manhattan,134,READE STREET,10013,40.71639181689,-74.00964965954,American,2024-04-17,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,13.0,A,1079166,Indirecta (Tráfico)
41318159,JUNIOR'S SEAFOOD,Manhattan,700,WEST  180 STREET,10033,40.84959684028,-73.93673724469,Seafood,2025-10-27,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,1064269,Indirecta (Tráfico)
41318348,SOCARRAT,Manhattan,259,WEST   19 STREET,10011,40.74240436321,-73.9992349422,Spanish,2025-06-04,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1013968,Indirecta (Tráfico)
41319437,IL CORSO RISTORANTE ITALIANO,Manhattan,54,WEST   55 STREET,10019,40.76237286152,-73.97662622545,Italian,2024-06-17,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10.0,A,1034813,Indirecta (Tráfico)
41320866,WO HOP 17,Manhattan,17,MOTT STREET,10013,40.71424306246,-73.99876632645,Chinese,2025-08-05,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,25.0,Sin Calificación,1079262,Indirecta (Tráfico)
41321731,SHALEL,Manhattan,65,WEST   70 STREET,10023,40.77564140346,-73.97862541736,Mediterranean,2025-08-13,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,7.0,A,1028539,Indirecta (Tráfico)
41322735,THE TEN BELLS,Manhattan,247,BROOME STREET,10002,40.71796177167,-73.98974406326,French,2024-09-19,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,1005276,Indirecta (Tráfico)
41322812,ROCKY'S PIZZERIA & RESTAURANT II,Manhattan,607,2 AVENUE,10016,40.74430402273,-73.97622478717,Pizza,2024-11-25,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,1020122,Indirecta (Tráfico)
41325319,CHIPOTLE MEXICAN GRILL,Manhattan,269,AMSTERDAM AVENUE,10023,40.77896577591,-73.9813504642,Tex-Mex,2025-01-28,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,1029960,Directa (Rivales)
41325827,COMPASS GROUP,Manhattan,1,BRYANT PARK,10036,40.75517460723,-73.98388016175,American,2024-10-03,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,1087268,Indirecta (Tráfico)
